candidate_id,review_text,source_tier,label,annotation_number
REV-0113603,"Medyo gahi pa ang baka sa nilaga and string beans lang ang gulay as compared sa photo. The sabaw feels like more of bulalo. Sa caldereta, gahi jud ang karne. Sa curry naa pay lumps of curry powder",TIER_A_CONFIDENT,complaint,1765
REV-0113677,Dili maayo ang pagka package kay nayabo! wala say SALTY CREAM ang spanish latte which is naka indicate sa ADD ON!,TIER_A_CONFIDENT,complaint,1766
REV-0113699,worth it. lami kaayo ang butter chicken.,TIER_A_CONFIDENT,not_complaint,1767
REV-0113788,akng oras na ge choose for deliver 6:15 to 6:30 nganu na deliver mana wala pay 6pm? ga reklamo ang diser kay bawal siya mag dugay.. mao ni ang 2nd time nag order ko sa inyoha nga na early deliver.,TIER_A_CONFIDENT,complaint,1768
REV-0113900,"kulang ug 5pcs among order ron september  9, 2004 😔",TIER_A_CONFIDENT,complaint,1769
REV-0113959,Lami dili kamahayan huhu init pa niabot dria torres to ecoland,TIER_A_CONFIDENT,not_complaint,1770
REV-0114047,"thank legit gyud Dali Ra kaayo maabot Ang orders,lami gyud Ang kuya J halo2x ❤️❤️❤️❤️❤️",TIER_A_CONFIDENT,not_complaint,1771
REV-0114072,"Hilaw ang kan.on, ilang bulalo murag combination sa bulalo ug balbacua, wala mi naka tarong ug kaon tungod sa kan.on na hilaw!",TIER_A_CONFIDENT,complaint,1772
REV-0114174,Kulang ang order! Walay softdrinks nga niorder man kog apil,TIER_A_CONFIDENT,complaint,1773
REV-0114177,Nashville Hot Chicken Burbur is now my favorite! omg ! lami kaayo ug perfect para nako ang kick sa halang.,TIER_A_CONFIDENT,not_complaint,1774
REV-0114219,Lami kaayo. Especially the Ice Blended Matcha. The quality is 👌🏻. Will surely order again.,TIER_A_CONFIDENT,not_complaint,1775
REV-0114253,"pila na mi ga order dre,lami ug init pa , affordable pa jud",TIER_A_CONFIDENT,not_complaint,1776
REV-0114284,"Small size pizza, for 600 pesos? Good for two daw, sa akong bana raman to nga size oi 😂😂😂 definitely not worth it. But taste-wise lami man, grabi lang jd ka not worth the moneyyyy",TIER_A_CONFIDENT,complaint,1777
REV-0114328,Hilaw pa ang rice cake dili kaayo soft pag luto,TIER_A_CONFIDENT,complaint,1778
REV-0114447,"The food was great, pero ngano wla mi ninyo gipadalhan ug cutlery? Gi-specify man namo sa among order. :(",TIER_A_CONFIDENT,complaint,1779
REV-0114559,lami kaayo as always,TIER_A_CONFIDENT,not_complaint,1780
REV-0114627,"Ang pecho nka box, pero Ang pancit sisig gebutang sa foil. galisod me kaon. unta gebutang nlang pud sa box.",TIER_A_CONFIDENT,complaint,1781
REV-0114695,happy kay nasunod po akong request sa haemul pajeon pero sad kay 2x na ko nagorder sa bibimbap pero wala jud syay beef na apil. unta i omit na lang po ninyo ang beef sa desc. 😅 lami ang food tho.,TIER_A_CONFIDENT,complaint,1782
REV-0114719,"wala mi.padalhi hapin sa mong kamot bisan plastic nalang or plasric spoon,,bisan nagleave mi ug message na padalha  mi ug paperplate ug plasric hapin sa kamot",TIER_A_CONFIDENT,complaint,1783
REV-0114782,"order arrived complete, lami jud kaayo ilang chicken skin compared sa uban napalitan namo, ne try mi sa lain restaurants but lahi ra jud. the shrimp tempura also tastes great as always. thank you 🥰",TIER_A_CONFIDENT,not_complaint,1784
REV-0114793,"super lami jud ang ulam diri, taste never changes ever since. sulit kaayo ang 199+. ✨",TIER_A_CONFIDENT,not_complaint,1785
REV-0114806,"Lami kaau, the best",TIER_A_CONFIDENT,not_complaint,1786
REV-0114827,I ordered bacon salad. Pero walay bisag usa ka tidbits sa salad. Scam??? Panirado mo!!!!,TIER_A_CONFIDENT,complaint,1787
REV-0114950,grabi  lami kaau ilang tapa og humba... super sulit...ma again again hehe,TIER_A_CONFIDENT,not_complaint,1788
REV-0114972,The cake is so lami. Dili super tamis ang choco moist ug ang icing. I really hope nga itrain more ang tig suwat og dedication para mu nindot. Worth it pud ang price. Thank you for serving lami na cake,TIER_A_CONFIDENT,complaint,1789
REV-0115013,"They used to have a plastic tub for the tinolang manok karon cellophane nlng, kung kanus-a nuon mas nimahal na sya. unya, with malunggay kuno pero wla na kay makitang malunggay, manok ug sabaw nlng",TIER_A_CONFIDENT,complaint,1790
REV-0115021,"Sa kadugay na namog sigeg order diri, karun ra jud mi ka kuha ug murag salin2 na lang sa among 1/4 na gi order. Gani okay ang sa lechon meal unod tanan.",TIER_A_CONFIDENT,complaint,1791
REV-0115135,Twice nami nakaorder nga over cooked ang liempo na makuha namo. Gahi na kaayo ang meat nya paig2x na. Unlike before nga lamian jud mi sa liempo kay juicy nya sakto pagkaluto. Very disappointing.,TIER_A_CONFIDENT,complaint,1792
REV-0115206,Kalami sa bulalo . Init pa kaayo pag deliver sa akua . Will def order again ❤️,TIER_A_CONFIDENT,not_complaint,1793
REV-0115308,"Sisig = okay ra lasa. Pastil = murag scrambled egg, dili pastil. chicken w/ gravy = walay gravy, gamay kaayo ang manok, 2 ka piece ra pa gyud. , Mas dako pa tag 30 na manok baligya sa amobg silingan.",TIER_A_CONFIDENT,complaint,1794
REV-0115325,The price is so sulit. Lami jud super. If u want super milky type of milktea kay go na hereee,TIER_A_CONFIDENT,not_complaint,1795
REV-0115396,First time nku mg order dri and satisfied kaayo ko sa food nila. Nka nindot pajd ky open sila bsag late hours na.,TIER_A_CONFIDENT,not_complaint,1796
REV-0115516,Update your stock regularly. Mag expect mi naa pero magpadala ramog refund kay wala diay???? Kuyaw ninyog style,TIER_A_CONFIDENT,complaint,1797
REV-0115576,Mahal ra kaayo unya tam is,TIER_A_CONFIDENT,complaint,1798
REV-0115684,naay maggots ang monggoes. 3 tubs of monggoes puno ug maggots,TIER_A_CONFIDENT,complaint,1799
REV-0115772,ilang kimchi jjigae puro kimchi ra jud.. maihap ra ang pork ug tofu 🫠,TIER_A_CONFIDENT,complaint,1800
REV-0115809,pls sad mamser oyy ayaw mo og deliver hilaw nga kan on huhuhu lamian ta raba kos inyong mga silog,TIER_A_CONFIDENT,complaint,1801
REV-0115887,Lami. Gi-follow among specific request. Init pa pod pag deliver.,TIER_A_CONFIDENT,not_complaint,1802
REV-0115917,pan os ang pitchara and naay dukot ang rice not worth it ang 400+ na money 🙄,TIER_A_CONFIDENT,complaint,1803
REV-0115990,"kani lami jd sya, for me pinakalami ang Nashville burger pero perti ka spicy , so if hilig kag spicy pilia ang Nashville burger",TIER_A_CONFIDENT,not_complaint,1804
REV-0116029,sulittt! makabusoggg judd! ang serving sa rice sakto ra kaayo,TIER_A_CONFIDENT,not_complaint,1805
REV-0116060,lami jud always plus bagong luto init pa kaayo!🥰🩷,TIER_A_CONFIDENT,not_complaint,1806
REV-0116171,lami..init pa tanan food..bag ong luto gyud,TIER_A_CONFIDENT,not_complaint,1807
REV-0116257,"dili nko feel inyong c.adobo, murag dili adobo. grabe ka parat. tho aside from that okay lang man",TIER_A_CONFIDENT,complaint,1808
REV-0116335,grabi ka gamay ug serving,TIER_A_CONFIDENT,complaint,1809
REV-0116358,"3 🌟 bokki kay nayabo pakisealed ug tama, 5 🌟kimchi, paki check sunod sa cheese ky pait na ang cheese ang nahatag sa amoa",TIER_A_CONFIDENT,complaint,1810
REV-0116383,"Lami siya ang pag 1 person kay pwede na pang 2 person, nag expect lang ko na garlic ang rice, pero ok ra lani kaayo, sulit ang gibayad 👌😋",TIER_A_CONFIDENT,not_complaint,1811
REV-0116385,"I was expecting a hard tapa like jerky, prehas sa tagalog tapa nga naandan nako. Pero sige lang. Surprisingly soft yet lami gihapon. Thank you po for the good food!",TIER_A_CONFIDENT,not_complaint,1812
REV-0116392,the pepperoni pizza is not the ssme na sauna first order nako na dako2 gamay and naa cream cheese but all goods ra gehapon kay lami man,TIER_A_CONFIDENT,complaint,1813
REV-0116412,"Mas dghan ang sisig pg mukaon sa store, please next time dungagi ang sisig gamay ra kaau sya",TIER_A_CONFIDENT,complaint,1814
REV-0116481,"The taste was good, but the rappoki is lata siya ang noodles, fishcake, teokboki lata di na nimo ma taste ang kalami nila tungod na over cooked.",TIER_A_CONFIDENT,complaint,1815
REV-0116579,"gitimbang dayon nako pag abot. naa ra sa 450g apil pa og timbang ang container, 2pcs calamansi, og sili... bad ☹️ dili unta mangliba abi kay dili makita sa customer pagbalot ☹️",TIER_A_CONFIDENT,complaint,1816
REV-0116583,"lami tanan, as always, complete with cutlery pud, thank you 🥰",TIER_A_CONFIDENT,not_complaint,1817
REV-0116618,yummy pero gamay ra kaayo ang serving size :(,TIER_A_CONFIDENT,complaint,1818
REV-0116625,"ako pa ang nitimpla sa ilang ramen kay walay lasa. daghan ang noodles pero wala kaayoy sagol. if you're looking for ramen, daghan mas ok na same price range. 🥲",TIER_A_CONFIDENT,complaint,1819
REV-0116787,grabe ka dugay sa food and gamay ang serving😭,TIER_A_CONFIDENT,complaint,1820
REV-0116795,ok lng but ang pg andam dli ok Kay ngsami ang oil sa sisig basa kaayo ang bulsita,TIER_A_CONFIDENT,complaint,1821
REV-0116984,"lami super !!! very tender ang beef and unique ang lasa sa tapa,, matik pod double rice lol def will order again :)",TIER_A_CONFIDENT,not_complaint,1822
REV-0117029,tab Ang Ang uban nasobraan sa katam is pud,TIER_A_CONFIDENT,complaint,1823
REV-0117046,"Super lami! Didn't expect lamian kaayo ang food for its price, very affordable and worth it. Daghan kaayog cheesecake ug oreo ang milktea, and the takoyaki is superb!!! will definitely order again.",TIER_A_CONFIDENT,not_complaint,1824
REV-0117135,nag request kog ho9t sauce wa jud nanghatag!!!,TIER_A_CONFIDENT,complaint,1825
REV-0117194,Halang po ang chicken naabot 😞😞 dili halang among g order po😒😒,TIER_A_CONFIDENT,complaint,1826
REV-0117388,"Ikapila nako nag order here pero 1st time nko mag order ug bulalo. Makadisappoint, gamay rang unod unya tab ang pajd ang sabaw.",TIER_A_CONFIDENT,complaint,1827
REV-0117582,"Been a customer for a yea now, puro ra order here sa food panda. lami gihapon kaayo😩",TIER_A_CONFIDENT,not_complaint,1828
REV-0117594,Lami kaayo ilang foods and drinks ☺️,TIER_A_CONFIDENT,not_complaint,1829
REV-0117632,lami man diay ni ang sisig bowl. worth it. then ganahan ko na paspas kaayo sila mu prepare and deliver sa food,TIER_A_CONFIDENT,not_complaint,1830
REV-0117745,"late reviews: nakaka disappoint lang jud ila biko, old stock na iba na lasa. Wala nalang unta ninyo ibaligya ug di bag.o.",TIER_A_CONFIDENT,complaint,1831
REV-0117822,Nganung walay pork inyong kimchi JJigea. Unya ang rice cake sa tteokbokki perte gamaya 😢,TIER_A_CONFIDENT,complaint,1832
REV-0117867,I ordered extra rice but wala’y extra rice naabot apil sa among order,TIER_A_CONFIDENT,complaint,1833
REV-0117898,lami kaayooo ang moist choco cake 😍 for the first time na enjoy nako mo kaog cake lol,TIER_A_CONFIDENT,not_complaint,1834
REV-0117926,"Balik balik najud mi ug order, lami pagka luto ang chicken ug dili maka umay ang sauce. Salamat sa pag follow sakong request. Buffalo wings & chilli cheese lami kaayo.",TIER_A_CONFIDENT,not_complaint,1835
REV-0117989,Lami kaayo ilaha pagkaon pero barato na for a Korean food. Grabe ako kagutom sa kadlawn kay breastfeeding mum ko. Lifesaver! Kuddos to your staff ug more customer pa unta ninyo.,TIER_A_CONFIDENT,not_complaint,1836
REV-0118041,lami kaayu! perfect ipares ang lomi sa ilang best seller na halo halo,TIER_A_CONFIDENT,not_complaint,1837
REV-0118105,"grabe kalami sa grilled tuna ug pancit guisado okay na okay for occasions, salamat po!",TIER_A_CONFIDENT,not_complaint,1838
REV-0118144,tam-is ra kaau ang yakult basig 25% sugar gyapon murag 100% sugar,TIER_A_CONFIDENT,complaint,1839
REV-0118217,Batchoy soup is toooooo salty. Kanindot pa unta mo higop ug sabaw kay uwan. The siopao is too dry,TIER_A_CONFIDENT,complaint,1840
REV-0118227,Lami mga pagkaon labaw na ang chicken. ang fries medyo dry kay walay sauce.,TIER_A_CONFIDENT,complaint,1841
REV-0118610,gamay ra meat sa pochero pero lami kaayo ang sabaw. lami pud kaayo ang pancit guisado. init pa kaayo tanan pag abot. salamat,TIER_A_CONFIDENT,complaint,1842
REV-0118672,"rapokki nila, there no soup, dry ra kaayo tawn",TIER_A_CONFIDENT,complaint,1843
REV-0119066,Mura mag wala jud lutoa ang wonton mami murag gikan freezer lahos sa microwave  gahi pa ang noodles,TIER_A_CONFIDENT,complaint,1844
REV-0119084,Lami jd kaau ang cream de Leche di Maka puol🌻🌻🌻,TIER_A_CONFIDENT,not_complaint,1845
REV-0119148,"As always, lami gyud!",TIER_A_CONFIDENT,not_complaint,1846
REV-0119295,"Bahaw ang chicken Ky pwerting gahia. Murag gidugmok unya kuwang pajud og uban nga parts. Ni order ko Ani tungod sa recommendation sa akong cousin, but sad to say I received poor quality of food.",TIER_A_CONFIDENT,complaint,1847
REV-0119308,Thank you so much sa maayong serbisyo ug labi na sa paspas nga delivery on time jud perme😊😊,TIER_A_CONFIDENT,not_complaint,1848
REV-0119371,LAMI INYONG MANOK. Good job sa tig pack kay follow instructions kadaghan na ko sge order kay dili bidli ang manok. HUMOT BAG-O pa gyung luto. THE BEST.,TIER_A_CONFIDENT,not_complaint,1849
REV-0119480,"pls if naa french fries e awahi ug luto pra inig abot lami sya dili murag garter! pwerting bugnawa dili na unahon ug luto dpat awahi na if naay drinks, wlay lami dyd.",TIER_A_CONFIDENT,complaint,1850
REV-0119505,lami kaayo thank you,TIER_A_CONFIDENT,not_complaint,1851
REV-0119636,"sunog kaayo inyo chicken pwera gaba way makaon, maypa uling nalang gihatag nako",TIER_A_CONFIDENT,complaint,1852
REV-0119822,Lami unta pero grabe ka bugnaw ang corndog. Dili kay nabugnaw tungod sa byahe as in bugnaw jud nga murag mao pay paggawas sa ref or frozen nga gimicrowave ra para i-thaw,TIER_A_CONFIDENT,complaint,1853
REV-0120163,lami ang mga sud.an..mayu unta init sad ang rice nga iserve...👍😋,TIER_A_CONFIDENT,complaint,1854
REV-0120200,The chicken was raw and murag old stock jud to nga frozen manok. I love chicken wings and fries pero wala jud nako natiwas ug kaon. Please uphold the food standards of quality and cleanliness.,TIER_A_CONFIDENT,complaint,1855
REV-0120206,"please e consider kung unsay gibutang ni buyer sa ""note"". We ordered 1 FRIED siomai chaofan and 1 STEAMED siomai chao fan but unfortunately, puro FRIED siomai chaofan niabot. 🤦🏻",TIER_A_CONFIDENT,complaint,1856
REV-0120229,Disappointing kaayo Inyo service Ron di nko mo order balik sa b-meal way egg akng meal 😞 mahal bya kaayo di complete naa sa menu hahay,TIER_A_CONFIDENT,complaint,1857
REV-0120241,"Medyo bahaw na ang lechon, lata ang rice. Late napod mi nag order so understandable ngano but lasang bahaw gyud ang meat sa lechon",TIER_A_CONFIDENT,complaint,1858
REV-0120253,grabi pwera gaba ninyo uy jollibee basak mga wa man sd moy puangod.. ga salig man mo nga ga pa deliver lang mi dili mi mka pili.. grabi ka gamay jud intawn sa inyong chicken be fair pud mo uy.,TIER_A_CONFIDENT,complaint,1859
REV-0120280,Walay spoon and fork. Hehe abi nakog naa deritso bisan dili mag note,TIER_A_CONFIDENT,complaint,1860
REV-0120287,Nag kuwang ug yang chow fried rice. dili kompleto among order nga naabot,TIER_A_CONFIDENT,complaint,1861
REV-0120418,"Grabe kalami sa ilang servings and price worthy jud kaayo. Ilang ice tea naay real apple though lemon ako order pero okay ra kay lami kaayo, best mistake haha. Order ko balik for sure",TIER_A_CONFIDENT,not_complaint,1862
REV-0120419,Makabungog ilang servings. Naglisod kog hurot tungod sa kadaghan sa ilang servings. Worth it kaayo. Pero mas worth it if naa silay drinks. Mao jud kulang sa ila ang drinks. Unta maninda na silag drink,TIER_A_CONFIDENT,not_complaint,1863
REV-0120451,KA PERFECT BA🙏🙏🙏THANK YOU HAPPY AMONG BIRTHDAY ANI🙏,TIER_A_CONFIDENT,not_complaint,1864
REV-0120467,gamay nlng ang sabaw sa ilang sinigang. pero lami gihapon as always,TIER_A_CONFIDENT,complaint,1865
REV-0120506,"Hilaw ang rice, wla pajuy sauce gipadala. Idk if wla jd nay sauce or naay include di ko sure pro bati ky wa juy sauce.. ang rice hilaw kaayo mura kog gakilaw ug bugas..",TIER_A_CONFIDENT,complaint,1866
REV-0120634,"kalami gyud sa lechon maka unli rice ka, compared to OMG na bahaw minsan i serve didto. lami gyud ang ilaha i serve sa wow lechon.",TIER_A_CONFIDENT,not_complaint,1867
REV-0120654,Hoy nganu ni? Ang order ko po chicken sotanghon dili bihon. Hala oi. Wrong mani kaayo po.,TIER_A_CONFIDENT,complaint,1868
REV-0120675,"dugay kaayo naabot ang order almost 1 hour and half, Kung pwede palang icancel.",TIER_A_CONFIDENT,complaint,1869
REV-0120685,"Ni order gani tag milktea arun maka relax sa problema, unya karon gideliver ang duha ka milktea nga way straw, gadugang dugang sa problema! Double check before i release oy!",TIER_A_CONFIDENT,complaint,1870
REV-0120786,thank you kaau na satisfied aqng craving na buntis first time naku maka order dire.a na sa inyoha worth it kaau ty sa naka on duty...,TIER_A_CONFIDENT,not_complaint,1871
REV-0120819,"dessert was yummy but sinigang na hipon only had TWO hipons? wow. I was shocked. Taste-wise, it was ok. Quantity is the problem. Too expensive just like the noodles nga gamay rag sulod tag 200",TIER_A_CONFIDENT,complaint,1872
REV-0120820,spicy kutchay was good but too expensive nya gamay ra kaayo. i still buy it though ky lami ang sabaw. leche flan was yummy.,TIER_A_CONFIDENT,complaint,1873
REV-0120849,i-message lang jud daan ang deliveryman sa drinks para dili malimtan.,TIER_A_CONFIDENT,complaint,1874
REV-0120853,Attitude Rider. Pwd man unta mo doorbell if naa na sa gawas kay naay door bell ang gate e insist pa na nag call wala may call dri,TIER_A_CONFIDENT,complaint,1875
REV-0121028,Next time pag basa2 mos receipt unsay request sa Customer! Bisag separate akong gi ingon na sauce wala gi tuman way lami!,TIER_A_CONFIDENT,complaint,1876
REV-0121034,"WORST KFC BRANCH, ORDERED HERE BEFORE THOUGH WAS JUST IN BAD LUCK SECOND TIME AROUND NOT THE USUAL KFC CHICKEN GAHI UG GAMAY KANUNAY, UGA PA KAY SA TANAN MURAG GI RECOOK BALIK ANG MANOK.",TIER_A_CONFIDENT,complaint,1877
REV-0121061,very lami kaau! salamat sa iced tea <3 will order again,TIER_A_CONFIDENT,not_complaint,1878
REV-0121063,Please ang inyong sudlanan taronga ninyo ug close or seal kay ang sabaw sa lechon pakwis pag abot ganina kay nayabo . Unta naa pud mo plastic na kutsara and tinidor.,TIER_A_CONFIDENT,complaint,1879
REV-0121156,Nndut unta if naa gyud own sudlanan ang coffee and its a bit soggy or too sof but over all lami kaayo!! 100/10 love it,TIER_A_CONFIDENT,complaint,1880
REV-0121189,"Taste: Dili malasahan ang strawberry jud, maski hint of strawberry wala. Appearance: Sakto lang.",TIER_A_CONFIDENT,complaint,1881
REV-0121225,kulang inyung burger. dugay na gani na deliver kulang pa akung order sayang ang kwarta ui tsakakaaaaaa,TIER_A_CONFIDENT,complaint,1882
